universidad_id,universidad_nombre,universidad_fecha_fundacion,universidad_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,universidad_telfono1,universidad_pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
3478,"Escuela Normal Bertha Von Glumer","1956-01-01","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Puebla 419","Col. Roma Norte","06700","","","ecallejac@ebvg.edu.mx",-99.17534,19.42016,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3478","2025-11-25 17:01:34-06"
3502,"Hospital Infantil de México Federico Gómez","1943-04-30","Secretaría de Salud",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Doctor Márquez 162","Col. Doctores","06720","","","lcruz@himfg.edu.mx",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3502","2025-10-10 19:24:45-06"
3457,"Escuela Maestro Manuel Acosta, Plantel Río Sena ","1961-01-01","",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Río Sena 42","Col. Cuauhtémoc","06500","","","",-99.15167,19.44165,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3457","2025-12-22 17:18:27-06"
694,"Instituto de Estudios Superiores del Colegio Holandés","1990-06-13","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Marsella 43","Col. Juárez","06600","","","informes@colegioholandes.edu.mx",-99.15803,19.42578,"http://sic.gob.mx/ficha.php?table=universidad&table_id=694","2019-08-29 07:34:55-05"
666,"Universidad Latina, Campus Roma","1966-08-10","Universidad Latina, S.C.",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Chihuahua 202","Col. Roma","06700","","","rector@unila.edu.mx",-99.16369,19.41651,"http://sic.gob.mx/ficha.php?table=universidad&table_id=666","2022-09-12 05:29:43-05"
710,"Escuela Superior de Terapia Física ","1994-01-01","Hospital Infantil de México Federico Gómez",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Dr. Márquez 162","Col. Doctores","06720","","","lapeo@prodigy.net.mx",-99.15324,19.41176,"http://sic.gob.mx/ficha.php?table=universidad&table_id=710","2021-08-06 04:46:51-05"
715,"Centro de Cultura Casa Lamm ","1996-10-21","Particular",9,"Ciudad de México",15,"Cuauhtémoc",1,"Cuauhtémoc","Álvaro Obregón 99","Col. Roma Norte","06700","","","casalam@mail.internet.com.mx",-99.15957,19.41856,"http://sic.gob.mx/ficha.php?table=universidad&table_id=715","2025-05-22 11:35:48-06"
478,"Escuela de Enfermería de la Ciudad de México","1946-01-01","Secretaría de Salud",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calz. México Tacuba 595","Col. Popotla","11410","","","josefina.martinez.sedesa@gmail.com",-99.18158,19.45753,"http://sic.gob.mx/ficha.php?table=universidad&table_id=478","2026-03-23 12:22:05-06"
546,"Escuela Superior de Medicina ","1945-01-01","IPN",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Salvador Díaz Mirón esq. Plan de San Luis s/n","Col. Casco de Santo Tomás","11340","","","crm@ipn.mx",-99.16733,19.45119,"http://sic.gob.mx/ficha.php?table=universidad&table_id=546","2021-07-08 11:44:47-05"
3575,"Centro de Investigaciones Económicas, Administrativas y Sociales (CIECAS)","1996-11-15","Instituto Politécnico Nacional",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Lauro Aguirre 120","Col. Agricultura","11360","","","hgomezv@ipn.mx",-99.19056,19.40727,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3575","2025-08-29 18:55:06-06"
3656,"Universidad del Ejército y Fuerza Aérea Mexicana","1975-12-26","Secretaría de la Defensa Nacional (SEDENA)",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campo Militar 1-B, Felipe Carrillo Puerto 6","Col. Popotla Tacuba","11400","","","udefa.mx@gmail.com",-99.17189,19.44921,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3656","2025-09-22 18:08:52-06"
741,"Centro Trilingue de Estudios Universitarios","2003-03-24","Centro de Estudios Superiores Francés Mexicano, A.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Manuel Carpio 109","Santa María la Ribera","06400","","","",-99.15638,19.45104,"http://sic.gob.mx/ficha.php?table=universidad&table_id=741","2025-05-08 14:52:20-06"
499,"Escuela Médico Militar","1969-12-31","Universidad del Ejército y Fuerza Aérea",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Cda. Palomas s/n","Col. Lomas de San Isidro","11200","","","escuelademedicina53@gmail.com",-99.2139,19.43454,"http://sic.gob.mx/ficha.php?table=universidad&table_id=499","2025-11-24 17:51:10-06"
3548,"Instituto Nacional de Bellas Artes y Literatura (INBAL)","1946-01-01","Secretaría de Cultura / INBAL",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Paseo de la Reforma y Campo Marte s/n","Col. Polanco, Chapultepec","11560","","","infoinba@inba.gob.mx",-99.19056,19.40727,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3548","2025-10-01 18:50:38-06"
530,"Escuela Normal de Especialización Dr. Roberto Solís Quiroga","1943-06-07","Secretaría de Educación Pública",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campos Elíseos 467 esq. Bernard Shaw","Col. Polanco","11560","","","direccion.ene@sepdf.gob.mx",-99.2051,19.4308,"http://sic.gob.mx/ficha.php?table=universidad&table_id=530","2025-08-06 16:55:47-06"
88,"Asociación Psicoanalítica Mexicana","1995-02-09","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Bosque de Caobas 67","Fracc. Bosques de Las Lomas","11700","","","info@apm.org.mx",-99.23765,19.41171,"http://sic.gob.mx/ficha.php?table=universidad&table_id=88","2019-07-16 07:25:07-05"
660,"Instituto para el Desarrollo y Actualización de Profesionales","1983-08-01","Instituto para el Desarrollo y Actualización de Profesionales, S.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Progreso 227","Col. Escandón","11800","","","df@idap.com.mx",-99.17237,19.40267,"http://sic.gob.mx/ficha.php?table=universidad&table_id=660","2025-09-12 19:26:36-06"
2069,"Asociación Mexicana para la Práctica, Investigación y Enseñanza del Psicoanálisis","1965-08-02","Asociación Mexicana para la Práctica, Investigación y Enseñanza del Psicoanálisis, A.C. ",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Arquímedes 3, piso 6","Col. Bosque de Chapultepec","11580","","","info@ampiep.org",-99.19208,19.42598,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2069","2023-01-02 03:51:42-06"
662,"Instituto Nacional de Perinatología Isidro Espinosa De los Reyes","1969-12-31","Secretaría de Salud",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Montes Urales 800","Col. Lomas de Virreyes","11000","","","tecnologias@inper.gob.mx",-99.20527,19.42318,"http://sic.gob.mx/ficha.php?table=universidad&table_id=662","2025-09-25 17:03:41-06"
3500,"Universidad Tres Culturas, Campus Toreo","2006-08-01","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Ingenieros Militares 160  ","Argentina Poniente","11230","","","",-99.21443,19.45722,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3500","2025-12-08 08:55:54-06"
2576,"Centro de Diseño, Cine y Televisión","2011-03-30","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Constituyentes 455","Col. América","11820","","","educacioncontinua@centro.edu.mx",-99.21249,19.43107,"http://sic.gob.mx/ficha.php?table=universidad&table_id=2576","2021-05-05 07:49:29-05"
520,"Instituto de Especialización para Ejecutivos","1989-08-13","Instituto de Especialización para Ejecutivos, S.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Protasio Tagle 95","Col. San Miguel Chapultepec","11850","","","mxiee@iee.com.mx",-99.18419,19.41169,"http://sic.gob.mx/ficha.php?table=universidad&table_id=520","2021-05-06 07:31:22-05"
108,"Centro de Estudios de los Valores Humanos (CEVHAC)","1995-03-24","Centro de Estudios de los Valores Humanos, A.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Santa Cruz Cacalco 15-A","Col. México Nuevo","11260","","","informes@cevhac.mx",-99.20861,19.45234,"http://sic.gob.mx/ficha.php?table=universidad&table_id=108","2023-11-15 04:54:42-06"
559,"Escuela Superior de Comercio y Administración (ESCA)","1936-01-01","Instituto Politécnico Nacional",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Prol. Manuel Carpio 471","Col. Plutarco Elías Calles","11340","","","",-99.16738,19.45263,"http://sic.gob.mx/ficha.php?table=universidad&table_id=559","2023-12-21 04:47:45-06"
634,"Universidad La Salle México unidad Condesa","1962-02-15","Universidad La Salle, A.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Benjamín Franklin 47","Col. Hipódromo Condesa","06140","","","",-99.18133,19.40796,"http://sic.gob.mx/ficha.php?table=universidad&table_id=634","2025-08-14 13:13:42-06"
136,"Universidad Gestalt ","1983-09-26","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Herschel 143 y 139","Col. Anzures","11590","","","informes@ugestalt.edu.mx ",-99.18013,19.43088,"http://sic.gob.mx/ficha.php?table=universidad&table_id=136","2019-10-31 05:28:47-06"
762,"Centro de Investigación en Ciencia Aplicada y Tecnología Avanzada ","1996-09-02","IPN",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calz. Legaria 694","Col. Irrigación","11500","","","",-99.21461,19.443,"http://sic.gob.mx/ficha.php?table=universidad&table_id=762","2021-04-19 06:17:02-05"
232,"Instituto Sigmund Freud","1965-04-27","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Arquímedes 3-601","Col. Bosques de Chapultepec","11580","","","eventos@ampiep.org",-99.19177,19.4269,"http://sic.gob.mx/ficha.php?table=universidad&table_id=232","2021-05-03 16:42:51-05"
475,"Instituto Nacional de Bellas Artes y Literatura (INBAL), Conservatorio Nacional de Música","1947-01-01","Secretaría de Cultura/INBAL",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Presidente Masaryk 582","Col. Polanco","11560","","","infoinba@inba.gob.mx",-99.20794,19.4323,"http://sic.gob.mx/ficha.php?table=universidad&table_id=475","2019-09-09 07:53:17-05"
606,"Escuela Superior de Enfermería y Obstetricia","1962-01-01","IPN",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Prol. de Carpio y Plan de Ayala s/n","Col. Santo Tomás","11340","","","eseo@ipn.mx",-99.17052,19.4535,"http://sic.gob.mx/ficha.php?table=universidad&table_id=606","2025-10-09 16:22:20-06"
3569,"Centro de Investigación en Ciencia Aplicada y Tecnología Avanzada CICATA, Unidad Legaria","1000-01-01","Instituto Politécnico Nacional",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calz. Legaria 694","Col. Irrigación","11500","","","crm@ipn.mx",-99.19056,19.40727,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3569","2019-09-18 08:26:29-05"
421,"Universidad Salesiana México","1972-10-02","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Laguna Tamiahua 97","Col. Anáhuac","11300","","","admisiones@universidadsalesiana.edu.mx",0,0,"http://sic.gob.mx/ficha.php?table=universidad&table_id=421","2019-11-28 04:53:43-06"
3559,"Instituto Nacional de Bellas Artes y Literatura (INBAL), Escuela Nacional de Danza Nelly y Gloria Campobello","1932-05-01","Secretaría de Cultura/INBAL",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Campos Elíseos 480","Col. Polanco Chapultepec","11560","","","infoinba@inba.gob.mx",-99.19056,19.40727,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3559","2025-06-04 16:30:07-06"
458,"Centro Interdisciplinario de Ciencias de la Salud CICS, Unidad Santo Tomás","2000-07-01","IPN",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. de los Maestros s/n","Col. Santo Tomás","11340","","","ogarcial@ipn.mx",-99.16559,19.45577,"http://sic.gob.mx/ficha.php?table=universidad&table_id=458","2021-07-07 10:26:45-05"
658,"Instituto Mexicano de la Audición y el Lenguaje","1985-06-24","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Progreso 141-A","Col. Escandón","11800","","","",-99.17713,19.40413,"http://sic.gob.mx/ficha.php?table=universidad&table_id=658","2021-05-05 07:02:38-05"
4328,"Universidad CENTRO, diseño, cine, televisión","2011-03-30","Centro de Diseño y Comunicación, S.C. ",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Constituyentes 455 ","Col. América  ","11820","","","centro@centro.edu.mx",-99.20422,19.4054,"http://sic.gob.mx/ficha.php?table=universidad&table_id=4328","2025-08-05 14:58:49-06"
171,"Instituto de Terapia Racional Emotiva","1990-12-31","",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Francisco Petrarca 258-1","Col. Polanco","11570","","","infoitrem@gmail.com",-99.18573,19.43307,"http://sic.gob.mx/ficha.php?table=universidad&table_id=171","2019-09-04 07:08:57-05"
3712,"Universidad Michael Faraday","2000-01-01","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Laguna del Carmen 167","Col. Anáhuac","11320","","","",-99.19056,19.40727,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3712","2025-08-21 17:03:26-06"
437,"Benemérita Escuela Nacional de Maestros","1887-01-01","Secretaría de Educación Pública",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Calz. México-Tacuba 75","Col. Un hogar para nosotros","11330","","","cs.benm@aefcm.gob.mx",-99.16881,19.4475,"http://sic.gob.mx/ficha.php?table=universidad&table_id=437","2025-08-22 14:25:01-06"
540,"Instituto de Cultura Superior","1964-09-30","Instituto de Cultura Superior A.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Prado Norte 664","Col. Lomas de Chapultepec","11000","","","iculturasuperior@prodigy.net.mx",-99.20835,19.4278,"http://sic.gob.mx/ficha.php?table=universidad&table_id=540","2021-05-06 06:38:32-05"
527,"Universidad Mexicana, Plantel Polanco","1995-01-01","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Emilio Castelar 63 esq. Eugenio Sue","Col. Polanco Chapultepec","11560","","","umrec_web@unimex.com.mx",-99.19475,19.42971,"http://sic.gob.mx/ficha.php?table=universidad&table_id=527","2019-11-25 05:01:45-06"
3501,"Grupo Educativo Anglo Americano, Centro Polanco","1000-01-01","Grupo Educativo Anglo Americano S.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Ejército Nacional 423, primer piso","Col. Granada","11560","","","polanco@angloamericano.com.mx",-99.19056,19.40727,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3501","2019-08-15 09:37:52-05"
3588,"Escuela Superior de Economía ESE, Santo Tomás","1952-05-07","Instituto Politécnico Nacional",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Plan de Agua Prieta 66","Col. Plutarco Elías Calles","11350","","","",-99.19056,19.40727,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3588","2025-06-09 19:47:52-06"
65,"Universidad YMCA","1993-05-24","Particular",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Ejército Nacional 253","Col. Anáhuac","11320","","","asistenterectoria@uniymca.edu.mx",-99.18024,19.43827,"http://sic.gob.mx/ficha.php?table=universidad&table_id=65","2019-12-03 06:09:09-06"
32,"UNITEC Marina - Universidad Tecnológica de México","1968-01-01","Universidad Tecnológica de México, S.C.",9,"Ciudad de México",16,"Miguel Hidalgo",1,"Miguel Hidalgo","Av. Marina Nacional 162","Col. Anáhuac I secc.","11320","","","informes@mail.unitec.mx",-99.18071,19.44798,"http://sic.gob.mx/ficha.php?table=universidad&table_id=32","2024-05-31 14:36:07-06"
3610,"Primera Escuela de Tráfico y Tramitación Aduanal","1970-09-07","Particular",9,"Ciudad de México",17,"Venustiano Carranza",1,"Venustiano Carranza","Fray Servando Teresa de Mier 839","Col. jardín Balbuena","15900","","","",-99.11361,19.41926,"http://sic.gob.mx/ficha.php?table=universidad&table_id=3610","2025-06-11 16:41:05-06"
254,"Escuela Superior de Comercio Internacional","1970-09-07","Escuela Superior de Comercio Internacional, S.C.",9,"Ciudad de México",17,"Venustiano Carranza",1,"Venustiano Carranza","Fray Servando Teresa de Mier 839-303","Col. Jardín Balbuena","15900","","","escia@correoweb.com",-99.10791,19.41824,"http://sic.gob.mx/ficha.php?table=universidad&table_id=254","2021-04-21 06:11:56-05"
